,B_cell,Mono&DC,NK,Progenitor_cells,T_cell
9519,0.0013203609675432526,0.00048205808410576234,1.0287399112055408e-05,0.9998926505097071,0.002199944290899886
9520,0.05014861842140544,2.788089453107101e-07,0.00013311604931021733,0.9997885479453257,3.029094783938516e-07
9521,0.026739890068185713,0.2032892282568747,2.2415495923090152e-05,0.05903080525688177,2.14625224619404e-05
9522,0.0008709128213044667,0.9881780020796063,0.0001097797366474768,0.0014333485360359865,1.6789496893944456e-05
9523,2.8916486572620248e-05,1.0228978301628272e-06,6.90432512207089e-05,0.006410071045925653,0.9997582446626718
9524,1.4037112557723698e-06,0.0008323592843892961,9.978520406230467e-06,0.00023027940211189853,0.9989779342632885
9525,0.989982542797027,0.0003271170090213814,1.2510574948094133e-05,0.0016171505076165626,0.017806996818880108
9526,0.00038599478647788197,0.008063015648338855,0.0011925071692705665,0.33336895736606836,3.373607419928334e-06
9527,0.990774349003566,0.001021068706194145,7.520494983274979e-06,0.02484858182829734,0.010445070075922123
9528,9.327890935369924e-05,0.00272173257094082,0.8186120932709279,0.0003935683164060406,0.018610265459222397
9529,0.00013066995058613013,9.992409394199854e-05,0.0006975266381229438,0.0009533322452790046,0.9987602964774677
9530,0.01730756338931384,0.012419944466376334,0.008618070804189243,0.9995613620229447,1.0083148923516526e-09
9531,1.493213453637351e-05,0.00015799199737068085,8.127400173485954e-06,0.0024497694031371886,0.9998252422056327
9532,2.9256159037332412e-05,0.00012593420124902094,0.0011600852008866814,4.463524561896095e-05,0.9777433255418602
9533,0.0008977452745013573,0.9690743674588976,9.608745804242166e-05,0.0029457400063936435,0.00014402078666833837
9534,3.343541708408157e-06,0.0006892800350773719,7.244701028114288e-06,0.001558769392550563,0.9998129179065214
9535,0.002296750845176179,0.00016025775141640853,0.0022719286345827846,0.001052739148881036,0.9913297229425995
9536,1.964148817416149e-06,4.5547480230125634e-05,0.0008575273057957112,1.9674497175634326e-05,0.9999790942305952
9537,0.9848094974069415,0.0014468627476412587,1.1349283639024476e-05,0.00020428670596332388,0.03496559977510308
9538,0.004104645196314514,0.9993223767487696,7.760924249010398e-06,0.00011139147947886628,2.4990441867794734e-05
9539,1.330504993486971e-05,0.04227779418088381,3.993087459060374e-06,0.00032915191171224375,0.9990889431651991
9540,7.974684428275569e-05,0.0004468226845277153,0.782032545908871,0.00012587382606084487,0.0023597069153116317
9541,0.00660087505609542,8.73774812702482e-05,0.00022188065534831176,0.8465110992069259,0.01929456962061346
9542,4.861823811409933e-05,0.00777990313908762,0.004427703200327959,3.8090437827269776e-05,0.9999476681911853
9543,0.9754740157339741,0.001035260864611867,1.0728721706793716e-05,0.00044007963263018577,0.011265108436004392
9544,0.0003656489647532398,0.00021742943454238487,0.4944810172008032,9.117497833326177e-05,0.9890025357967909
9545,0.00037366850222332566,0.760214399499276,0.0001391527155245654,0.030268811089126067,6.985733067111101e-05
9546,2.1574442369179875e-06,0.00022386470092846037,3.165137733219868e-05,0.00043226779259547185,0.9999725447120392
9547,5.206266715575244e-06,0.0001182055110669779,8.623725580991061e-06,0.0014033855196529704,0.9901668537682186
9548,3.16453285591006e-05,9.528831040279496e-11,1.0964538304114653e-05,0.0077037047957723,0.9991540805778558
9549,0.003092602266916903,0.00033829737847218696,8.738685658880032e-06,3.4388533874922234e-05,0.9830470342038469
9550,1.397393392581685e-06,8.605711679682147e-06,3.089923482279121e-05,0.00569695341732897,0.9950029199216436
9551,0.861262971052723,0.00016870668049126985,1.3089833089856025e-05,0.010444406219423817,0.009805153552946705
9552,0.0010502824553215674,0.14767864974854916,4.369456688615683e-06,0.7618887587300983,7.744347269836203e-06
9553,0.007191669359472228,0.17907460560791022,0.0005121737633330141,0.5752262273390025,0.0006893743204169293
9554,0.9957953413060179,4.288749998373605e-06,4.935922017902891e-06,0.009234621185261511,0.0714291532466956
9555,0.0001559640859162607,7.626250636370743e-05,2.6520976538482057e-05,0.00010449073811331298,0.28197605231831935
9556,0.0008671690787853764,0.9961379783756168,0.00027725305744978536,0.0015402161533014096,4.698588947868011e-05
9557,1.2749270040354724e-05,0.00010973952458886051,7.078439698211899e-06,0.00038161296549558184,0.9999810085810132
9558,0.5102595457537911,0.7274740121244055,8.856049925349099e-05,0.018097474135611764,0.0004845515186781633
9559,3.5912107062327127e-06,0.00032895769738869643,6.849789604287697e-06,0.0008678235224576835,0.9993638478127922
9560,6.673922138649836e-06,0.0008856409179144213,3.409122173764185e-05,0.00016651225609984457,0.9999570584815795
9561,0.29155683903689106,0.1441051208109649,0.009475816735826249,0.9098060325464664,0.0002267156752210807
9562,8.445548160266239e-05,0.00023007910718766858,6.961802884496958e-06,0.009083741001433398,0.9995129193600795
9563,1.924030312364198e-06,3.148994429679897e-05,9.42525064822245e-06,0.001185262018281034,0.9366837671189628
9564,0.003238479361323501,0.8870303843785077,0.0003358694092004128,0.0061569372492600236,6.31994815405055e-05
9565,8.974818579950264e-05,3.429852599385942e-07,4.337802668289945e-06,3.1648024797228336e-05,0.9938509887876554
9566,0.0002396289832274668,0.00324997019342608,0.6352692659490401,0.00045539521106540635,0.6406458465363356
9567,1.0517743681254829e-05,0.8856365240447848,8.586997815911799e-06,2.439161503240882e-05,0.0004344702035344976
9568,4.229772570289819e-06,4.587057835797444e-05,8.467461420352455e-06,5.117192810388601e-05,0.9999083897935375
9569,1.682346866832448e-05,0.9952479353496928,1.5834697449503344e-05,0.005051833870141872,1.4358817190184267e-05
9570,1.652828484075666e-07,0.9361221997315867,6.49881036646412e-06,0.005736694122346563,0.006015858916106554
9571,2.815096234049849e-05,0.025205383434232186,0.0036752495727773223,0.0007837612510673018,0.9995650610526358
9572,2.3181130804790004e-05,1.8623301170915844e-05,0.2212486614673629,0.0010160575681779607,0.9999471081828004
9573,0.003610843947128723,7.587362988858261e-05,0.02184905742758036,0.3720047992935747,0.16357692637892096
9574,0.00011510712510061712,0.00021552088566072761,0.005103667811469525,0.0005566581172125292,0.9976956320342788
9575,0.9718457575021017,1.1732627201152412e-07,7.531998640547344e-05,0.0013991056593247121,0.06836798754334429
9576,4.379074539969017e-06,5.7911444182879885e-05,4.803717243830681e-06,8.058068352845674e-05,0.9993393888600047
9577,3.6778562460066775e-05,6.178159260144962e-05,0.005209276557287448,0.0008025193053451889,0.9996264318451475
9578,0.0033229719942395215,0.00043370770567957155,4.893127213239591e-06,6.446517252005154e-05,0.9995707322009137
9579,1.67589895471775e-05,6.695361061140057e-05,0.0001785850861816825,0.0006238881841137171,0.9896295205556003
9580,4.4698486933115924e-05,0.0002220705680889526,3.5903545355185225e-06,0.0036010731142557075,0.9998245775582048
9581,0.45156942967953817,0.0019889191868042414,9.521471225836789e-05,1.0830697826869446e-05,0.862505823806836
9582,8.206235486891751e-05,9.476331816047857e-05,8.508161103489635e-05,9.803772284005218e-06,0.9973940406110341
9583,1.7566138634284775e-05,1.701889563377011e-05,0.00013996628894309164,0.0008006883503054365,0.9997805982335751
9584,0.00025835544856012653,0.9947095711895412,7.40032460388025e-06,0.03291693665461454,2.7547532895092053e-05
9585,0.00038569383077507617,0.0001907790501404763,1.3807066279632897e-05,0.00011299428732807299,0.9867333303341433
9586,1.5499022890488525e-06,2.1005441051945114e-09,4.852028126305562e-06,0.001218232430758052,0.9967711254648955
9587,7.955505585495759e-06,0.9604714550283042,2.9590338659292686e-05,0.09833958505998769,5.940006490017382e-05
9588,1.4622348408087364e-05,0.003868936949849167,0.007101601772254673,0.0012838355103413268,0.9991933027260873
9589,0.00013534105134843105,1.8892388861224008e-05,2.8037961886220034e-05,0.0015245278659127641,0.999746571561022
9590,0.004017659815906915,0.0009934503996106043,5.862721760305716e-05,0.9466709164465711,0.028066073896138282
9591,0.0014068210719022215,0.8307182881508791,2.3085646364963523e-05,0.5519922538688702,1.1780864737258383e-05
9592,0.0019698302914932225,0.9608064169896012,0.00026941434500255863,0.016965214729844365,0.00013892722928600984
9593,0.00012128531531143884,0.06172835451165783,0.0018001330414507792,0.9843991668267222,2.8102404275139904e-05
9594,0.001078819473903336,0.9987500925895556,0.0011470450125010405,0.0002735591365580753,4.8341902394914274e-06
9595,4.143038159869101e-05,0.9992040388635676,0.0014075810041542715,1.892389149137818e-05,1.1789923232960374e-06
9596,2.9713665227075884e-06,9.739228343150674e-05,0.00020574231212088946,8.870361967257638e-05,0.9631913219542856
9597,0.9675293589598811,0.023032444795545257,7.066313700202501e-05,0.0002298913236080972,0.007999077880015746
9598,0.003674688470755497,0.9968317448467854,1.8041006246153367e-05,0.0010147170320039566,3.0150775310935367e-05
9599,0.00018105251658135822,0.7719314654762592,0.0009652562091777022,0.0007467152750812251,8.153261825608529e-05
9600,0.998852356354817,0.0024968688586167113,0.00026959351776150564,4.782600511791943e-05,0.014948797454641024
9601,0.00015771592662268595,0.9990118749818059,1.9071065291871947e-05,0.0005746012975536126,0.00011923427341372989
9602,0.00047175508409489335,0.0003511926129746809,5.712416774318671e-06,4.496471547833245e-05,0.9999494134868766
9603,0.00032196141454719654,0.0008395751881083257,0.049864386062721186,9.710420752674409e-07,0.8719433851093717
9604,0.008308411316470185,0.0002929355284995089,0.01867616698890945,0.0002067743203102486,0.9616980831481313
9605,0.0023824855866111687,0.008135153557544378,0.00048819028230059317,0.00011250422951029727,0.9360347760158745
9606,0.0005655860349741247,0.9971562752142805,6.8194538185866166e-06,0.0002160166540633346,0.0002639614541172405
9607,2.3738831702839034e-06,1.5412990881158682e-07,0.0040338299291159604,8.900392806654901e-05,0.9965558083235434
9608,5.169109811343394e-05,0.0002123310863868096,6.569366487200817e-05,0.0005212246929484916,0.9999842118590366
9609,0.004608322830145034,0.0007158777678355124,0.0001377902697320012,0.004574367733866097,0.9872485860440945
9610,0.004035859784257985,0.9755790479683859,0.0004861463987984546,0.0009497563705821567,0.05171932954752248
9611,0.017458940048346014,0.423381746017877,2.0222483855947395e-05,0.004933962279158348,0.0001584553919691333
9612,0.9975592564962547,0.0009074030405175361,4.6633166173377724e-05,0.0004211568114528893,0.025035770757747856
9613,0.0020567320395844567,0.8700056158832898,8.036096461538009e-06,0.002172396135756956,8.937188974106585e-05
9614,3.6311678298797764e-06,6.680937886318521e-05,1.2406357589828157e-05,0.0003053183997934523,0.9993254512843796
9615,3.984383545942856e-05,5.566248394315516e-05,0.15120580804438316,0.05000134656138431,0.7556049541470008
9616,1.4958026999078674e-05,0.0008698359743085895,4.164345749733011e-05,6.536142168072689e-05,0.9899984737624246
9617,1.949496323999301e-05,0.004260925140818981,7.18244016686394e-05,0.0021215679248202004,0.999920438803828
9618,0.0002869140454937931,0.9959672801074662,1.8521229270361344e-05,0.003891138455299276,9.673834952138351e-05
9619,0.0021443437019875865,0.038635557327689134,1.6232667294902968e-05,0.9984233122523872,2.2319436410132008e-05
9620,0.0018053342590624078,0.0007157459614242218,0.0004983402008787599,0.035878089790662246,0.0001662569449825651
9621,8.34861057978107e-05,0.9740694777635186,1.1886951109692235e-05,0.06569181084064943,0.003743835174708982
9622,5.2877244853267235e-05,4.383025847516637e-05,6.180866374646239e-05,8.188411543819799e-05,0.9996287696188533
9623,0.0007676920229597057,0.9962986221450335,1.8808766226365966e-05,7.436501826750948e-05,6.702331733263561e-06
9624,1.4927995230339052e-06,0.0018551248053208405,0.29890530118239966,8.851430071469557e-06,0.24924310098123953
9625,3.2176464289245306e-05,6.66126379951713e-05,0.0028505897846833354,0.0012043613118050513,0.9998057497876189
9626,9.835560874262371e-05,0.996781631414842,9.312981781756299e-06,0.000762152272801108,9.949747969289238e-05
9627,0.0222063281288025,0.012329898191389868,0.00022268166949008088,0.00012909387494677531,0.9907817305541425
9628,0.002175887989109035,0.9969904308251812,4.3868859026445857e-05,7.3416251497929e-05,0.000527162037906258
9629,0.0027402206302096937,0.0009075271144270207,1.0987300720674931e-05,0.00025741874833793777,0.9991929274137458
9630,7.634095638887598e-05,0.004192086115828114,9.975395322908957e-06,0.05665691495577286,0.9998111430905975
9631,0.0018690776802674385,0.0005607243587734247,5.236822395394969e-05,0.0042731243502838814,0.9998302641034331
9632,6.930337300908455e-05,3.715982240097372e-07,6.977958468352603e-06,0.020180006557691657,0.9087665236238754
9633,3.7661418900826047e-06,0.0002902827078131073,0.00010317813225007628,0.00032040145868311785,0.9999173264648414
9634,0.0029977373202663997,1.2241670974783513e-05,1.0835409317954155e-05,0.056637733815605926,0.9993066270516971
9635,0.0001376454194338229,0.9971139554670504,0.00021155632446505932,0.0065137737275055545,1.3646028241899585e-05
9636,0.00274559017612356,0.00027806616024621847,4.3810553623339645e-05,0.0005939160158265112,0.9996262000715239
9637,0.00014904202109211308,4.836190056409542e-06,5.251896887579584e-05,0.004593514546714586,0.999959215572003
9638,0.16790262794680463,0.48871189567563245,1.033997092042008e-05,2.4951031607862366e-05,0.9988221020650923
9639,0.0010020997753943531,2.645736556310762e-05,4.142051283503004e-05,0.005989876985898111,0.9970128829613887
9640,0.00033929713698678803,0.6850013992883794,0.00027366056111950026,0.012005220969168182,1.8006206654665074e-05
9641,7.588678643724313e-05,0.9793704197470761,2.440224556944646e-05,0.0050117462425325575,1.7773507981812306e-05
9642,1.867310467859111e-06,0.0096179950000681,0.9302634543282485,8.366151737283328e-05,0.36447088870589606
9643,0.0013309612667533161,0.0034331272781500653,0.0017529490510328413,5.849290739416502e-05,0.9994049587563533
9644,7.010409735427787e-05,0.7486800576064742,0.0002901704561118098,0.962457419936262,0.00010901067301489298
9645,0.02059034739899379,0.997729495263914,1.0893937115540287e-05,0.00130494467930513,0.0008082398421620738
9646,0.00011822926223195887,6.416839004969756e-05,9.157021354459494e-05,0.0010923461063006147,0.9999223047861054
9647,0.000521480346065751,0.9976511978525202,2.6783476132807095e-05,0.0006564467435076745,9.705894280415485e-05
9648,0.00022881161488787674,0.9978391678760036,2.2304496055411325e-05,8.377611804917461e-05,0.0004396626142393656
9649,0.9660348781025213,0.0024837010663528057,0.0029425814584910564,0.0012920309382420563,0.0028650144408683947
9650,0.9036324796608686,0.01045531303293236,0.009693119764780796,0.8568026806771054,0.0002307124465777293
9651,0.0030711738597199775,8.50531529411604e-05,1.1618008040263628e-05,0.00016515117333587142,0.9992804459402508
9652,0.9660806877720679,0.0007142624637244654,5.484960549226808e-05,0.007397286399092817,0.01359528542601109
9653,0.06972657002044177,0.0003915467138231095,0.00019406388711241157,0.0007513399571128254,0.9894206671001076
9654,0.035941742313700974,0.997101844072053,2.967995541202935e-05,0.01498199940792719,9.178071266102897e-06
9655,0.9792731869330699,0.0033137364991356155,6.914337281580951e-05,0.0010076774233951365,0.008666926456791235
9656,0.0002797194872025216,0.00021208963158959588,1.0242626718338426e-05,0.00011395680278126864,0.9997911885612042
9657,1.2857739397544214e-06,0.00023239110852605452,0.005074433966629793,8.126517758900732e-05,0.9935391128292912
9658,0.7483362420603086,0.003246155790506449,3.863212007050281e-05,0.0004318587171346995,0.017659302974428557
9659,0.0017044005282257915,0.995814013006025,0.00014670491174015668,0.00478986098200933,7.670964635131549e-05
9660,0.002027412715665328,0.035577840193148864,3.7991180674132396e-05,1.2745244958937631e-05,0.9978583165669248
9661,0.0001591559659806039,8.627957332405799e-05,6.553459545580864e-05,0.0013946557947206713,0.8983252657647105
9662,6.882155431324868e-06,5.492412797718758e-05,6.922287246891373e-06,0.004402280208584661,0.9993874494635612
9663,0.02048334802390753,0.00023747392961132047,6.299240910110508e-05,0.0009245349025443404,0.9995843621373085
9664,0.003783112695263539,0.003717772501861891,1.736220786550928e-05,0.9966424822145761,0.0002927331439922037
9665,1.1907680146908764e-05,0.061249270591362405,0.8500539123983111,3.282945422419272e-06,0.0021724289338324915
9666,0.00010780517039184072,0.023192484710901955,0.8040009932306222,4.655262361500798e-05,0.130454054416841
9667,0.00027900358461300855,0.9949626400546578,1.0407221195035038e-05,0.04374550418292204,5.1337323913527206e-06
9668,0.9882328971488481,0.0024164533815908213,3.648898730389671e-05,0.004778781828980685,0.034105941195770775
9669,0.006953217158051518,2.8596132892368297e-08,0.00010217929583826232,7.543679618713326e-05,0.6276150728653513
9670,0.997988315699909,0.0057248728505174245,8.506534614435788e-06,6.935270270822612e-05,0.009632917787607744
9671,0.004488465685566339,0.00038869649739173864,2.31721242684078e-05,0.9993890396072377,0.0023628973739737522
9672,0.0005934651221394687,0.022446662414712607,0.0003043581442662032,5.441042939437598e-05,0.15008466639123955
9673,0.0009192855766903544,0.9939759919938658,1.298439312751809e-05,0.005659255558344985,7.602089503698858e-05
9674,2.0481462330682906e-06,0.00035358947817530325,5.117978104729016e-06,5.206849888414881e-05,0.9999359565022753
9675,0.0002732064478206612,2.1935687869135903e-08,5.223361212882617e-05,0.00015977478769767974,0.9971504437507482
9676,7.677667783119307e-05,0.000447704349960826,0.005632622358390076,0.00013846290030690618,0.9947843446379406
9677,8.54944280774e-06,0.02938150792396655,0.9053294349981285,1.739900593941109e-05,0.03959629468720393
9678,0.0004599229767528155,0.12256871393858915,2.6206064385307876e-05,0.9864274751198427,5.6592610025006417e-05
9679,0.3001291993177815,8.632166304693543e-05,0.0008624661672887181,0.000263133242654932,0.9972246466849807
9680,0.001668277767276833,0.00036026212334391063,6.177742569606708e-05,0.004312937831563066,0.9998319159121268
9681,0.00015215446612452772,0.004620820108328821,5.199382290697626e-06,0.003964433943989443,0.920844851544357
9682,3.313858267607206e-07,0.002843616511469711,2.9436709248809698e-05,0.7874105702055136,0.05142727037572365
9683,9.194810551400623e-06,0.0006905014661949264,1.0098935492561604e-05,6.566755423234267e-05,0.9968442687433281
9684,0.041938259676778125,0.7291783246328732,5.4556994462645945e-06,3.0216740452714043e-05,0.0028214182192142167
9685,0.0004939932584593051,0.08802787067526253,0.8972751749699007,5.691257502508475e-05,6.156274715931593e-05
9686,0.0001455996336131523,0.9973705321883914,3.0012267622101617e-05,0.0021220067074473217,6.715579112996649e-05
9687,0.0003851508131936206,0.027686455987337922,4.960175741487289e-05,0.010839182848900758,0.999359589266165
9688,0.0001779966626447605,0.9812537204025972,1.8593919642428012e-05,0.0006054268802624015,2.783646803443607e-05
9689,0.38887710061213016,0.6131941346501195,2.0535153421277163e-05,0.0009619324542113693,0.0001542641102605339
9690,0.007549743569277518,0.997641338024781,5.634944378876188e-06,0.06571090243470343,0.00028830914109262987
9691,2.229964657019196e-06,8.84758448288311e-05,1.073468888665441e-05,0.004604673129841604,0.9977463877592184
9692,0.8871407445887473,0.000780779850187214,1.7815126682921292e-05,0.0006942843126723262,0.03994346518193435
9693,2.4627192636812464e-06,0.00021241329789171523,0.13185774767305095,6.1580014177282405e-06,0.9960557887352722
9694,0.001510482800466749,0.0004202405923220754,0.6359989418051166,2.5211311010161167e-05,0.13713465679411727
9695,0.00047933516274136835,0.0002533009041655419,4.9559796125879865e-05,0.0014149096724761178,0.9253995169751104
9696,0.9984910594472752,0.0005906609274466421,4.7798125001498754e-05,2.9620028021065283e-05,0.005230662330869156
9697,0.0026411913397994748,9.798457283915086e-05,0.00021447282444187794,0.0052575388119516136,0.9967514466765272
9698,0.004544835180089068,0.00134116295041896,1.5686236042938435e-05,0.025889498125441942,0.9915749438707094
9699,0.0034673536942257405,0.9947414822064393,2.882638109656174e-05,0.0004308306625122247,6.737962397847437e-05
9700,3.016488281267459e-05,5.878227667454961e-05,2.50744336726948e-05,0.00017146784611058596,0.9992671599814518
9701,0.9990648187039004,0.0004905603004984982,0.0003020804623163923,0.0031115103093159947,0.0015439583622403467
9702,2.1902958809633202e-05,0.969300750824438,2.2059957715038032e-05,0.4900988962757186,2.9065215877377295e-05
9703,3.865629709858119e-06,0.00017409700068246036,8.821533583787168e-06,2.98906231280308e-05,0.9875541825418951
9704,1.1734792018593216e-06,0.0007374684929336214,0.00024191087372297103,0.0018210003079721796,0.8429672150855301
9705,0.01176862524711982,0.9976197893531435,8.918261265978827e-06,0.0006727461549685711,1.4879502238893328e-05
9706,0.001337026949815673,0.09112547595080046,2.0132946465337642e-05,0.9923288987844237,1.5414862610453914e-05
9707,4.3135526012238205e-07,0.0024879831994664985,8.567876193543827e-06,0.0003372747961159316,0.9999979413990961
9708,0.0011267175797261906,0.9677406514746326,2.9097571163176023e-05,0.00013562897202963294,1.200384079847884e-05
9709,0.9999992358924515,0.04040061198408944,0.002217751592219474,0.0012995574449074611,0.00011567719601089177
9710,0.00012840937197995057,0.0018084856306612468,8.231168124888055e-05,0.00010126030056341995,0.9988182466838079
9711,0.014174431560459898,0.9966540239924903,8.993717665782469e-06,0.0009704978549290635,5.2523984567589057e-05
9712,0.0005937255504209928,0.004479572229323757,0.6396800166398198,0.00022096554512070573,0.04311436852350994
9713,0.00033869600863465125,0.9965112114552417,0.00010207548737896091,0.00041339375467627565,0.00010822472328260945
9714,0.006757179495734204,8.618055739637837e-05,7.309601455562269e-06,0.000259382242046526,0.9998686507735863
9715,0.031131448983923015,6.352664566212435e-05,1.0993416085543073e-05,0.034949956298417295,0.9981697433783993
9716,1.6082395337256163e-06,4.118115815766179e-05,7.3689204965520415e-06,0.00018718666244686274,0.9974946505884235
9717,2.7962427652065914e-05,0.9746139665382322,0.000136268734968251,0.035076482999025306,5.4492435164626047e-05
9718,5.959465461726115e-07,0.9878226600897086,1.5830567155265656e-05,0.00032760590555535164,0.0004684499451236932
9719,0.00010771326713443704,0.9990243450734007,3.597171505660249e-05,0.00032197111431309425,6.799905235099314e-05
9720,5.325311126627569e-05,0.00018627019619660198,2.7667409874959925e-05,0.0002295861241155108,0.9961809545439846
9721,0.9875690217517368,0.019680316368010337,5.316981647097772e-05,0.0011461045367513688,0.002338329708798804
9722,7.083450535287895e-05,0.0053736786376597885,4.668765619748111e-05,0.0003322547653672457,0.9998726809910835
9723,0.9948077821134584,0.0012289031397106044,6.25801887840311e-05,0.00021992186624999674,0.00459786617175068
9724,0.0018875558225792553,0.7996648256712989,0.008559062941409899,0.00011669729634048391,1.552737225959856e-08
9725,0.9793076475136369,0.005926869063193487,0.0003101293239607655,0.0023938511308352365,0.0027292934706773055
9726,0.9942118419810603,0.00029143260574065555,4.990483920701329e-05,0.004731063282405424,0.050327516892341245
9727,7.183611743516374e-06,5.735266295887755e-05,5.284246409139039e-05,0.007896314406190043,0.9959953709111365
9728,0.9945471591100532,0.0039291519134039814,5.766944235111745e-05,4.8061654744134465e-05,0.00465437715023946
9729,0.00010525896375416469,6.669200281546778e-05,0.00043621731486669085,0.0011960038947670265,0.9994857805590812
9730,0.00016336469708520826,0.00702553670002751,0.0002968972181182058,0.0002317715159356278,0.461315689209752
9731,9.853724663213845e-05,0.0023457051649132736,0.009501373816967272,0.9947420141386125,2.958908003888168e-05
9732,0.004233197015777875,0.0006913131644630891,0.0001167907841959332,0.9998502734445747,0.0028609218047647026
9733,0.0015659872103005671,0.00010024927404876309,3.446557644268643e-05,4.874428972389848e-06,0.9997033218592631
9734,2.1227481185369988e-07,5.083989906656383e-05,1.1666520182023542e-05,7.653277332136085e-05,0.997549712573954
9735,0.0031946238760884858,0.9971301080791415,1.8464764622965917e-05,0.0015900237377128499,4.4899743901438243e-05
9736,0.000455099718359763,3.226024755095109e-08,1.2469884194216581e-05,0.00013004469739717755,0.999690022347426
9737,2.6280430757116377e-05,0.0009707738267943056,0.00013031165940004344,0.0001168229226952696,0.9944160120803028
9738,0.9751921271084775,0.0005622708057407563,0.00010698620374592995,0.0009921766885190705,0.0029436023450306035
9739,0.00019436210840158272,3.5976834977895877e-08,0.0017134312734658152,0.11770463363627677,0.00024347644450996208
9740,2.7232022489050506e-06,0.182123045780442,0.904209497583855,9.999990999027412e-05,0.01226889141150322
9741,0.024195141504269782,0.0012145264149468304,0.0001038198803177614,0.9994876170742484,0.0003775032758292059
9742,1.2900504531607478e-05,0.617850303952685,1.051607568779157e-05,0.01362406148586728,1.9662873384251997e-06
9743,0.9959463853312671,0.0005269852068883497,4.591508220545323e-05,0.01324217173679489,0.000589778865076999
9744,0.003334432188787505,0.9950408584840984,1.5160805671243942e-05,0.0008323390109359037,0.0007786960361348595
9745,8.840342146436026e-06,1.782410028412796e-05,8.529243000749211e-06,2.1133064408950828e-05,0.9999157959191565
9746,0.0013393860220690336,0.9999939749173428,0.0017382399159334829,2.714707430730686e-07,6.510147450746951e-07
9747,1.410085914561134e-05,3.07448285536712e-05,4.365208130542434e-05,0.008641548844796105,0.9978524446495705
9748,0.0015814987006265789,0.9926130719597126,8.506485966599889e-06,0.036765692797554414,0.0001571407030313541
9749,0.00016190631716305249,0.0014752066491804067,3.37062223939899e-05,0.004044198077200908,0.9956046795742165
9750,0.024332495688694254,0.00044337952352430066,1.1432405266185097e-05,1.2188112198714438e-05,0.863240553443417
9751,0.9923910732494671,0.05903588081359278,3.561098264927811e-05,0.0008667770519626862,0.003939074040459201
9752,0.00013728946959909493,0.483405303711558,0.9188649136705036,0.008541844029313683,5.1585907693188246e-05
9753,0.007350400904124485,0.00012001124865545571,6.6805360765657585e-06,0.9995698174479384,0.0004996902275637527
9754,0.000894521703150034,0.9643963857224093,6.0734205782133777e-05,0.002656115210948893,1.0406427951157841e-05
9755,7.882575959823421e-05,0.00021626761397049046,0.0024359160311481615,0.003238550728076962,0.998300316099668
9756,1.4652878278507663e-05,0.00013265242894125052,6.3919988457859186e-06,0.00013799830233008565,0.9999059185858296
9757,0.00017040696921106005,0.9937844720708344,9.160270018527633e-06,0.00013793870512019313,9.577896885212241e-05
9758,0.00014337469236235122,0.9914104260172314,1.959199630977061e-05,0.008021314125067179,1.658656788438425e-05
9759,0.00030849720273578045,0.0005383343419722501,0.009872238095921129,0.00100287001715915,0.9998183822638423
9760,0.00015768843347363062,0.9824438694060034,1.7678109421372536e-05,0.01017267396093109,1.9641591224996654e-05
9761,9.091179894015594e-06,0.0025189492492930184,0.714399379678759,0.014095235075775763,0.11554231830801932
9762,5.086817991154896e-06,0.0005492663714926339,0.00012435070509862878,0.9996798230658579,0.0007561235148117615
9763,1.1598733850270842e-05,0.9928084587651946,4.3013508615967075e-05,0.020263030004367997,0.00030146839384580405
9764,0.004382566320795307,2.7773463339500912e-08,0.36294084258114645,0.010554375543107246,0.999947070692826
9765,5.619087568001464e-05,5.133286630297804e-06,9.045954167496473e-06,0.002334283138051422,0.9999748434759426
9766,0.06262775723758238,0.00023516202347162004,1.082186451522908e-05,8.417605075196862e-05,0.999682699239702
9767,1.949305792325596e-06,0.0005932070236086861,0.00015794951627954985,5.16949833157431e-05,0.9987743363578772
9768,0.008429210822130334,6.0229109092969896e-05,2.6782432685326037e-05,0.0003536818601901682,0.9989837143811376
9769,2.007239092900655e-06,0.002912052922935283,0.986004178788758,0.000402365488245597,0.05053032676115084
9770,5.3965509231811425e-05,0.944015561347302,0.00014258884122446785,0.6663572913323957,4.231298439772627e-07
9771,9.302954289414746e-06,0.00014273959898066348,6.580918231362654e-06,0.0003828291147366906,0.9912222287110952
9772,0.0001456498048677528,0.9869316586862424,1.778745359179113e-05,0.00021066543281639667,2.5672070877478427e-05
9773,0.00018672109122057825,0.0002460090592016642,1.2622440420313988e-05,2.531042824522871e-05,0.9997347474926284
9774,0.00015681719781645393,0.969993857037174,1.9262424098518957e-05,0.005645739276715804,3.5014255067145625e-06
9775,2.5511867339021874e-06,0.001692734561676089,0.19807983282409974,7.92514765256776e-06,0.9981736035886566
9776,6.057668056224227e-07,2.3270057867221332e-05,0.0003642402416238,8.472593432799884e-05,0.9999944397944999
9777,0.009575891862483133,0.0019527160596793372,3.942956124490626e-06,0.0022014694277255388,0.9276732637855934
9778,0.00018796180499996705,0.9988251304826777,1.653322088888112e-05,2.9300216919916973e-05,1.2209642711106433e-05
9779,2.168974157838597e-05,1.6530805016135134e-07,5.839051178439406e-06,1.4637720324693892e-05,0.999983038750396
9780,6.709852834256257e-06,0.0007965067638537699,0.0010813759828728889,4.2133387137129616e-05,0.9416854396200472
