names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000067560,66.21453,5.837106,0.0,0.0
ENSG00000182718,66.15182,10.920082,0.0,0.0
ENSG00000108654,66.12326,12.269851,0.0,0.0
ENSG00000165119,66.06443,5.3842273,0.0,0.0
ENSG00000100097,66.056335,22.53265,0.0,0.0
ENSG00000147123,66.04777,3.9141464,0.0,0.0
ENSG00000115053,66.0393,7.2889695,0.0,0.0
ENSG00000088832,65.95873,4.6400003,0.0,0.0
ENSG00000079950,65.95788,3.8043883,0.0,0.0
ENSG00000198382,65.83339,3.7554433,0.0,0.0
ENSG00000167085,65.816284,4.103665,0.0,0.0
ENSG00000165025,65.70194,3.654585,0.0,0.0
ENSG00000126777,65.68102,4.6848903,0.0,0.0
ENSG00000132341,65.68038,3.9518318,0.0,0.0
ENSG00000146066,65.64711,4.848854,0.0,0.0
ENSG00000015475,65.56225,4.3318353,0.0,0.0
ENSG00000087302,65.49906,3.5190117,0.0,0.0
ENSG00000148908,65.48994,5.367275,0.0,0.0
ENSG00000115241,65.48627,3.7798579,0.0,0.0
ENSG00000084754,65.42728,4.325532,0.0,0.0
ENSG00000138668,65.4172,4.2196794,0.0,0.0
ENSG00000140990,65.39494,3.4732513,0.0,0.0
ENSG00000180817,65.36031,6.1137333,0.0,0.0
ENSG00000074842,65.35229,3.3884733,0.0,0.0
ENSG00000170144,65.30194,5.717829,0.0,0.0
ENSG00000102007,65.295845,4.960258,0.0,0.0
ENSG00000127022,65.287025,4.05507,0.0,0.0
ENSG00000129559,65.1918,3.5837114,0.0,0.0
ENSG00000149100,65.17645,4.0507336,0.0,0.0
ENSG00000131236,65.06422,5.1313033,0.0,0.0
ENSG00000140968,65.06182,10.647066,0.0,0.0
ENSG00000041357,64.99673,3.832947,0.0,0.0
ENSG00000198899,64.98802,97.46743,0.0,0.0
ENSG00000080824,64.968704,7.7092056,0.0,0.0
ENSG00000139218,64.89568,4.7409496,0.0,0.0
ENSG00000139644,64.885704,4.358149,0.0,0.0
ENSG00000184924,64.85354,3.7230668,0.0,0.0
ENSG00000135535,64.84775,4.173809,0.0,0.0
ENSG00000167996,64.81782,71.033104,0.0,0.0
ENSG00000127922,64.78343,3.4816673,0.0,0.0
ENSG00000172809,64.77472,22.044737,0.0,0.0
ENSG00000118181,64.71861,25.46744,0.0,0.0
ENSG00000065518,64.67943,3.53824,0.0,0.0
ENSG00000161547,64.65326,3.7325332,0.0,0.0
ENSG00000112306,64.638664,59.607197,0.0,0.0
ENSG00000138964,64.63322,3.7245195,0.0,0.0
ENSG00000111640,64.63161,23.681128,0.0,0.0
ENSG00000090266,64.501656,4.2875175,0.0,0.0
ENSG00000182004,64.44718,3.3662279,0.0,0.0
ENSG00000106066,64.395065,12.54871,0.0,0.0
ENSG00000198223,64.383,4.245097,0.0,0.0
ENSG00000198786,64.36703,18.74489,0.0,0.0
ENSG00000277791,64.328125,3.4957526,0.0,0.0
ENSG00000159199,64.298325,3.2252889,0.0,0.0
ENSG00000116586,64.24192,3.701864,0.0,0.0
ENSG00000166340,64.211044,3.4069996,0.0,0.0
ENSG00000167004,64.02172,4.338911,0.0,0.0
ENSG00000134333,63.976406,4.450939,0.0,0.0
ENSG00000122705,63.92628,3.6511102,0.0,0.0
ENSG00000130522,63.91943,9.284702,0.0,0.0
ENSG00000147677,63.877438,5.1728735,0.0,0.0
ENSG00000131051,63.827473,6.2790728,0.0,0.0
ENSG00000132514,63.824486,14.894298,0.0,0.0
ENSG00000173726,63.771378,3.8685386,0.0,0.0
ENSG00000187164,63.756268,4.6873674,0.0,0.0
ENSG00000182774,63.724216,5.190483,0.0,0.0
ENSG00000137309,63.71444,3.7098863,0.0,0.0
ENSG00000120708,63.70769,3.6630733,0.0,0.0
ENSG00000150459,63.63434,3.5057924,0.0,0.0
ENSG00000168906,63.584343,4.5641556,0.0,0.0
ENSG00000132424,63.518673,5.5602026,0.0,0.0
ENSG00000147010,63.514168,3.86186,0.0,0.0
ENSG00000241553,63.492653,3.7103128,0.0,0.0
ENSG00000125835,63.4112,3.5059705,0.0,0.0
ENSG00000100941,63.31915,4.636099,0.0,0.0
ENSG00000123349,63.315113,11.8717785,0.0,0.0
ENSG00000004779,63.308743,3.2043076,0.0,0.0
ENSG00000168259,63.230507,3.5413296,0.0,0.0
ENSG00000170043,63.20758,3.4565914,0.0,0.0
ENSG00000060971,63.193783,3.571149,0.0,0.0
ENSG00000129534,63.14519,4.15938,0.0,0.0
ENSG00000168264,63.108463,4.0681605,0.0,0.0
ENSG00000099977,63.104294,3.7137687,0.0,0.0
ENSG00000104529,63.047256,7.5275,0.0,0.0
ENSG00000124831,63.019608,7.014076,0.0,0.0
ENSG00000010610,62.914112,3.945467,0.0,0.0
ENSG00000183172,62.82027,3.888034,0.0,0.0
ENSG00000166136,62.806664,3.2720597,0.0,0.0
ENSG00000197451,62.796234,3.4920557,0.0,0.0
ENSG00000174886,62.77483,3.3322926,0.0,0.0
ENSG00000170759,62.75848,3.538066,0.0,0.0
ENSG00000167460,62.749184,3.912105,0.0,0.0
ENSG00000110057,62.65378,3.6182778,0.0,0.0
ENSG00000156467,62.641342,8.146147,0.0,0.0
ENSG00000164111,62.64026,7.81264,0.0,0.0
ENSG00000129084,62.628025,3.359229,0.0,0.0
ENSG00000213064,62.57717,3.75038,0.0,0.0
ENSG00000140350,62.53732,3.4991827,0.0,0.0
ENSG00000136167,62.4915,10.467263,0.0,0.0
ENSG00000115091,62.445694,5.1553245,0.0,0.0
ENSG00000074800,62.36681,5.7125864,0.0,0.0
ENSG00000131171,62.3523,4.684089,0.0,0.0
ENSG00000120675,62.347984,3.599868,0.0,0.0
ENSG00000135441,62.29089,3.8621771,0.0,0.0
ENSG00000213741,62.18574,46.17527,0.0,0.0
ENSG00000198727,62.173565,58.80973,0.0,0.0
ENSG00000166710,62.15788,69.29695,0.0,0.0
ENSG00000075785,62.095615,3.6201165,0.0,0.0
ENSG00000213585,62.09189,3.903383,0.0,0.0
ENSG00000265206,62.077805,4.510951,0.0,0.0
ENSG00000110717,62.036083,3.2862744,0.0,0.0
ENSG00000003056,62.024242,3.3570209,0.0,0.0
ENSG00000198830,61.9773,4.239528,0.0,0.0
ENSG00000118418,61.94161,3.266518,0.0,0.0
ENSG00000110917,61.919994,3.6148124,0.0,0.0
ENSG00000167088,61.886654,3.2163424,0.0,0.0
ENSG00000184752,61.87308,3.612639,0.0,0.0
ENSG00000183648,61.84035,3.6795406,0.0,0.0
ENSG00000092010,61.83305,4.940377,0.0,0.0
ENSG00000149269,61.82065,4.7587886,0.0,0.0
ENSG00000111669,61.63115,5.351103,0.0,0.0
ENSG00000069329,61.628273,3.8446453,0.0,0.0
ENSG00000165502,61.59252,6.668555,0.0,0.0
ENSG00000093010,61.572887,3.0685837,0.0,0.0
ENSG00000114978,61.51763,3.6029482,0.0,0.0
ENSG00000145569,61.517403,3.6405277,0.0,0.0
ENSG00000130332,61.46449,3.3237123,0.0,0.0
ENSG00000140612,61.437023,4.0676637,0.0,0.0
ENSG00000136521,61.37243,3.369121,0.0,0.0
ENSG00000152082,61.311214,3.6659753,0.0,0.0
ENSG00000142507,61.294464,3.0959907,0.0,0.0
ENSG00000068697,61.146343,3.0942624,0.0,0.0
ENSG00000164405,61.079285,3.4650192,0.0,0.0
ENSG00000143761,61.071743,3.422531,0.0,0.0
ENSG00000177885,61.014183,3.9500368,0.0,0.0
ENSG00000113732,60.976166,3.8318484,0.0,0.0
ENSG00000099341,60.86689,3.0952659,0.0,0.0
ENSG00000174780,60.80758,3.2927446,0.0,0.0
ENSG00000004059,60.789032,3.5451376,0.0,0.0
ENSG00000107581,60.760693,4.3818727,0.0,0.0
ENSG00000180370,60.73458,4.10702,0.0,0.0
ENSG00000132507,60.727318,3.5968904,0.0,0.0
ENSG00000177700,60.688698,3.4705994,0.0,0.0
ENSG00000163565,60.680595,4.4433284,0.0,0.0
ENSG00000018189,60.668144,3.7835805,0.0,0.0
ENSG00000241837,60.663776,3.451888,0.0,0.0
ENSG00000142669,60.629013,19.175655,0.0,0.0
ENSG00000102144,60.591534,3.74509,0.0,0.0
ENSG00000110696,60.544132,3.4931262,0.0,0.0
ENSG00000198818,60.526623,3.08935,0.0,0.0
ENSG00000005020,60.501663,3.5026793,0.0,0.0
ENSG00000143222,60.496445,3.2389581,0.0,0.0
ENSG00000133226,60.46337,4.638645,0.0,0.0
ENSG00000102524,60.41881,3.8358588,0.0,0.0
ENSG00000169976,60.36256,3.0663104,0.0,0.0
ENSG00000125844,60.339077,4.419121,0.0,0.0
ENSG00000160213,60.283337,6.91955,0.0,0.0
ENSG00000185787,60.256886,3.7417881,0.0,0.0
ENSG00000167468,60.23407,4.752122,0.0,0.0
ENSG00000103811,60.227493,5.681288,0.0,0.0
ENSG00000022277,60.10303,3.0792704,0.0,0.0
ENSG00000122862,60.09127,17.929117,0.0,0.0
ENSG00000159140,60.090206,4.835962,0.0,0.0
ENSG00000100632,60.08887,2.9335077,0.0,0.0
ENSG00000169564,60.08708,4.6009965,0.0,0.0
ENSG00000156261,60.071594,3.1606197,0.0,0.0
ENSG00000178952,60.05602,3.10872,0.0,0.0
ENSG00000175567,60.029346,4.488638,0.0,0.0
ENSG00000168385,59.996674,3.167054,0.0,0.0
ENSG00000197747,59.97667,25.298513,0.0,0.0
ENSG00000105698,59.916252,3.2760222,0.0,0.0
ENSG00000112531,59.885345,3.5639727,0.0,0.0
ENSG00000146701,59.87422,3.1214037,0.0,0.0
ENSG00000109861,59.80801,4.1405163,0.0,0.0
ENSG00000146731,59.786007,3.2026243,0.0,0.0
ENSG00000063046,59.78535,4.6457787,0.0,0.0
ENSG00000125304,59.778866,3.2802532,0.0,0.0
ENSG00000111237,59.758068,3.154918,0.0,0.0
ENSG00000118705,59.71854,3.039983,0.0,0.0
ENSG00000177954,59.681908,59.108322,0.0,0.0
ENSG00000167978,59.6702,4.681839,0.0,0.0
ENSG00000182196,59.661724,3.8600268,0.0,0.0
ENSG00000198888,59.6231,36.86764,0.0,0.0
ENSG00000100353,59.61672,3.3846977,0.0,0.0
ENSG00000100911,59.590973,4.268028,0.0,0.0
ENSG00000137509,59.577896,3.7831817,0.0,0.0
ENSG00000105968,59.544506,2.974209,0.0,0.0
ENSG00000244038,59.470013,3.053944,0.0,0.0
ENSG00000078369,59.45187,3.1832736,0.0,0.0
ENSG00000079246,59.40776,3.6681159,0.0,0.0
ENSG00000197956,59.32035,33.56931,0.0,0.0
ENSG00000117592,59.292103,2.9505894,0.0,0.0
ENSG00000100201,59.285477,4.465443,0.0,0.0
ENSG00000116560,59.227077,3.8432672,0.0,0.0
ENSG00000131724,59.173553,4.459901,0.0,0.0
ENSG00000164687,59.16754,4.308432,0.0,0.0
ENSG00000175550,59.124466,3.3669739,0.0,0.0
ENSG00000232388,59.030453,3.177937,0.0,0.0
ENSG00000143870,59.02447,3.1975317,0.0,0.0
ENSG00000106588,59.01293,2.8970184,0.0,0.0
ENSG00000170017,58.965416,4.7774224,0.0,0.0
ENSG00000165678,58.926422,3.035179,0.0,0.0
ENSG00000172428,58.922943,3.1350641,0.0,0.0
ENSG00000168961,58.88457,3.6521244,0.0,0.0
ENSG00000070831,58.85559,6.0332,0.0,0.0
ENSG00000158481,58.802456,9.569878,0.0,0.0
ENSG00000144218,58.783722,4.129146,0.0,0.0
ENSG00000173486,58.782078,3.2424757,0.0,0.0
ENSG00000197629,58.75578,4.1031556,0.0,0.0
ENSG00000116489,58.62183,3.4018567,0.0,0.0
ENSG00000143977,58.50405,2.9014628,0.0,0.0
ENSG00000120963,58.428448,3.1349733,0.0,0.0
ENSG00000107968,58.394962,4.6205964,0.0,0.0
